id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo
13sxKGMd5RDQYavHyZ8Flw,Catch the Moment,60,282627,0,['LiSA'],2017-01-01,0.403,G,0.0575,1.67e-06,190.062
6rHxwpiSAH14FnfB9GMw2a,Coming Home (2017 Version),1,189028,0,"[""Blackmore's Night""]",2017-01-01,0.584,G,0.0221,0.00257,138.058
0vdk8nozxUniP6svBzL2jT,Tu Traición Se Acabó,41,226032,0,['Agua Marina'],2017-01-01,0.5,B,0.171,1.48e-05,169.894
7v5xPGDLbGMLqSnPfIrRgK,ポジティブ☆ダンスタイム,44,242000,0,['kinoshita'],2017-01-01,0.321,F#,0.227,1.57e-05,104.21
4IzbWuKzMc3oT55HG25fQm,Do rana,53,202056,0,['Malik Montana'],2017-01-01,0.791,C,0.372,0.0,136.004
0K0jZXsgyVQbKG998xXuvN,ענן,34,250760,0,['Karolina'],2017-01-01,0.612,E,0.165,0.0595,116.052
5uraJqtCBvLpwt3VeomZdq,Shinzo wo Sasageyo!,79,341413,0,['Linked Horizon'],2017-01-01,0.44,C,0.22,0.0,159.968
7glM2ZkHs4z1HU7lvDtXEV,זה שלנו,34,205560,0,['Nathan Goshen'],2017-01-01,0.596,C,0.408,2.77e-06,129.966
70AIAeu7FoPd8tZwB1CsTf,בסוף,33,192573,0,['Idan Amedi'],2017-01-01,0.561,C#,0.863,2.37e-06,138.313
3UJS9aEUbtYO8kMl1IK1r3,Reckless,68,237157,0,['Healy'],2017-01-01,0.849,D,0.526,1.63e-05,81.143
4zgTbZC9yArSFYdCcQA93c,Tu Juego,38,196104,0,['Agua Marina'],2017-01-01,0.663,G,0.111,0.0,173.964
5YOXats59HtUPBX9EKYl4D,Cumbia Sampuesana,56,180000,0,['Celso Piña'],2017-01-01,0.823,G#,0.00114,0.0357,108.151
5JGMk3Xc4Ia8hEmFR8FvsL,Writing on the Wall (2017 Version),5,212917,0,"[""Blackmore's Night""]",2017-01-01,0.694,C,0.112,0.000535,125.969
4PesEDDbgm4Wj8LUDe6mY4,แค่ผ่านมาเจอ,35,217013,0,['Superbaker'],2017-01-01,0.631,G,0.293,3.48e-06,143.883
6CYixuRlyUQe7V1Ub9Mzv0,Brujería,42,217944,0,['Agua Marina'],2017-01-01,0.694,D#,0.686,0.00316,100.01
7FrSronLW3WJJEVMvyRcdX,青春修煉手冊,48,263077,0,['TFBOYS'],2017-01-01,0.704,G#,0.0435,0.0,130.043
03wQrSM0nV1WyPIgWvapG4,Cuando Me Enamoro,59,174869,0,['Banda XXI'],2017-01-01,0.698,D,0.195,0.0,141.931
70p3HYq9iHZisJqpDmWd1U,Guren no Yumiya,75,310680,0,['Linked Horizon'],2017-01-01,0.455,C#,0.0232,5.65e-05,90.365
32q6fZOmiHkQBAYQe3MrRU,באמא שלי כולם דפוקים,31,270587,0,"['Shekel', 'Ravid Plotnik']",2017-01-01,0.454,B,0.166,0.0,112.403
4RgYaUO0ZLoM9sqromcyWV,I Love The Sky,46,226540,0,['Priscilla Abby'],2017-01-01,0.477,F,0.014,1.91e-06,139.974
1WlV6jKSyWiNHYUS6GSDYp,Somewhere over the Sea (2017 Version),3,274893,0,"[""Blackmore's Night""]",2017-01-01,0.288,D,0.722,0.0,179.582
5z4IIDWuVzgy9gigr1u1gU,Sõit,27,219987,0,['Trad.Attack!'],2017-01-01,0.549,D,0.000268,0.0578,147.995
4I4b9tnAsV2a0fDHx6fTRt,ניסים,31,276907,0,['Ivri Lider'],2017-01-01,0.688,F,0.0101,0.0,105.998
6t9dW5vMoFYwfp0Q1rlf4L,אין אותך,31,233840,0,['Idan Amedi'],2017-01-01,0.483,E,0.611,0.0,90.181
5L1WfoJ8YhGsuNkyk3qLKF,Amores Como el Nuestro,56,354064,0,"['Daniel Cardozo', 'Dario y Su Grupo Angora', 'Damas Gratis', 'Daniel Agostini', 'Los del Fuego', 'La Nueva Luna', 'Mario Luis', 'Sebastian Mendoza', 'Los Cadiz', 'Walter Encina', 'Rafaga']",2017-01-01,0.726,C,0.366,5.2e-06,95.031
5L6svsV191Ny4fK9M4l5I7,Happy New Year,0,360000,0,['Purple Star'],2017-01-01,0.805,D,0.000363,0.836,128.008
5cAARgujZDZRT5FSXhsk8R,Paloma Bandida,38,226440,0,['Agua Marina'],2017-01-01,0.75,E,0.304,4.4e-05,95.995
2LowULAGQcOzlwh6nCk8Lf,Girl Like Me,49,212854,0,['CREAM'],2017-01-01,0.842,E,0.263,0.0,97.009
5zB3yyJrUUGY2n2E4gjtBE,Happy New Year,0,360000,0,['Purple Star'],2017-01-01,0.805,D,0.000363,0.836,128.008
6JirV22Gfa2tu8zwHNPtSq,Amor de la Salada,50,196859,0,['Rocío Quiroz'],2017-01-01,0.718,D,0.819,1.19e-06,87.991
7BSMHJeplZaJWzpVadlR3P,את באה אליי,32,198120,0,['Nathan Goshen'],2017-01-01,0.449,F#,0.0975,3.31e-05,98.517
6a6Veefcogef6egfsXwtW2,Festival De Caretas,53,199105,0,['Omega'],2017-01-01,0.801,G,0.172,0.0453,138.021
11faTHLmwOoXzGw4uuZJww,Trendsetter,50,186960,1,['Kaz Bałagane'],2017-01-01,0.796,G#,0.329,0.0,134.803
38jqMHkUKeyIWpn6Opk5Ll,Drive,43,174393,1,"['Strugly', 'Accursed']",2017-01-01,0.518,G,0.205,0.0,160.036
3RRmCLgJ7g0vhTMrpLCGNM,אולי נדבר,43,206921,0,['Nadav Guedj'],2017-01-01,0.744,B,0.122,0.0,108.077
3DpnZMnlXIVWVB8RWFjuAI,君のせい,63,263067,0,['the peggies'],2017-01-01,0.391,E,0.000778,0.00717,174.024
6AuhyP1rKXVGvvrqr5UNaK,חלק מהזמן,52,223453,0,['Idan Amedi'],2017-01-01,0.568,D#,0.626,0.0,68.464
4fRbyxFQjen54u4aZYPEUn,Give Myself To You,56,219055,0,['The Dreggs'],2017-01-01,0.791,A,0.24,7.2e-06,109.022
6dKlX4HqFZZTPaZUIKhwQu,Chce Ci Dać (prod. Tasty Beats),49,221667,0,"['Donguralesko', 'Dj Cube']",2017-01-01,0.713,A#,0.106,0.0,92.364
7JWVkGraDvSlMhHaIigNjn,Kata Akhirmu,41,252677,0,['Ariff Bahran'],2017-01-01,0.435,G#,0.089,0.000246,144.112
57sAhrN90APL8WXBihfXwg,26,41,197773,0,['Nathan Goshen'],2017-01-01,0.471,C#,0.0333,0.0,193.946
0hWIAxuN7sXQVqgz0bUzxw,Villimey,20,266533,0,['DIMMA'],2017-01-01,0.637,D,0.000209,6.57e-05,124.052
06AZa9Xgmqeke1PnNPRiDF,Moonlight Shadow - 2017 Version,11,169361,0,"[""Blackmore's Night""]",2017-01-01,0.617,D#,0.752,0.0,121.409
25kiyLqFBKGU4yiCDsdOob,Säde,23,230000,0,['Trad.Attack!'],2017-01-01,0.417,B,0.635,0.907,116.565
38TElr8mlY2JNSikVw4NCL,1-WSZY NOS (prod. BeJotKa),48,170006,1,['Malik Montana'],2017-01-01,0.659,B,0.244,0.0,143.782
59SlDgm0IKFbegSUeUOa2q,Somewhere over the Sea - 2017 Version,13,274893,0,"[""Blackmore's Night""]",2017-01-01,0.288,D,0.722,0.0,179.582
0I3oghlG8rY2zjx0MLofgh,Kallimale,23,246213,0,['Trad.Attack!'],2017-01-01,0.512,F#,0.00366,0.266,144.924
4sfCS0o5mzTMHQgG1gBXFK,Zalikha,43,230676,0,['Floor 88'],2017-01-01,0.6,A,0.016,6.6e-06,125.0
5CPMZH82btuY21AkT9n2GF,El Amor Se Va,37,261216,0,['Agua Marina'],2017-01-01,0.713,B,0.183,0.00241,101.98
7wvrdrntY59X10w9rveVuQ,Somewhere over the Sea (2017 Version),8,274893,0,"[""Blackmore's Night""]",2017-01-01,0.288,D,0.722,0.0,179.582
1HrZE9uStyqRaGqBygVuTH,אושר,39,215413,0,['Idan Amedi'],2017-01-01,0.555,C,0.688,9.24e-05,139.9
1t7ZwPiCYLOi1xlP235GRa,Ticking,65,272667,0,['TIN'],2017-01-01,0.64,D,0.0174,0.844,150.012
33xetRPCy1NS0kWai2tSnv,Jak gdyby nic,50,244947,0,['Kuban'],2017-01-01,0.868,F,0.12,0.0,117.009
5twztAjy3ZjFhHhekrefVO,עד שיעלה היום הבא,36,263240,0,['Idan Amedi'],2017-01-01,0.618,A#,0.504,0.000224,104.986
3nykoOuhWVLz3nsFbag5AV,Aku Cinta,38,249707,0,"['Syamel', 'Ernie Zakri']",2017-01-01,0.31,D,0.498,0.0,155.66
5nu9XqLdSjnSoxPdxoS2LY,חיכיתי,35,237000,0,['Nathan Goshen'],2017-01-01,0.572,D,0.574,7.52e-05,138.006
0HUExNtYSmUZQKG2kmm1YR,Cómo Haré para Olvidarte,50,295296,0,['Agua Marina'],2017-01-01,0.726,A#,0.168,0.000102,95.012
4xu38KnbRHbRHRwdg4KFul,Box Fan Long Loop For Sleep,59,500167,0,['Fan Sounds'],2017-01-01,0.0,F#,0.145,0.213,0.0
3jlhBqY16tvpbVRYiIclw7,Jampi,40,217678,0,['Hael Husaini'],2017-01-01,0.327,D#,0.271,0.0,201.003
6hGTdL4RFaACVQEIWR2gWd,A szó nem elég,40,213300,0,['ManGoRise'],2017-01-01,0.805,B,0.0887,0.0,100.004
0MPmzM1PcCzrbZswfbSXg0,Oro,43,249992,0,['Grupo Zúmbale Primo'],2017-01-01,0.546,G,0.161,0.0,143.972
4E32UImHJxNgoexDV141vy,El Polako (prod. Matheo),50,198360,0,['Donguralesko'],2017-01-01,0.786,G#,0.145,0.0,96.045
1s9aBghkEWu9xpQ1o4NPx5,Happy New Year - Original Mix,0,360000,0,['Purple Star'],2017-01-01,0.805,D,0.000363,0.836,128.008
5KBBd9f8AdFXDTSiqhLapf,עכשיו כולם רוקדים,39,226613,0,['Idan Amedi'],2017-01-01,0.636,F,0.0696,1.53e-05,98.009
1XruxMWn7b7WjTiw6ItLDG,Abrazado de un Poste,44,267336,0,['Los Tigres de Parral'],2017-01-01,0.818,E,0.0909,0.0,143.048
6Zmn45TnQHYDqcaJx2YPod,Moonlight Shadow (2017 Version),8,169361,0,"[""Blackmore's Night""]",2017-01-01,0.617,D#,0.752,0.0,121.409
584dXuCRxf0IUXRDnn1Q8u,驗傷,42,227715,0,['Janice Vidal'],2017-01-02,0.603,F#,0.366,0.0,127.959
47anM98r1VpZ3A2T38TfM5,Préndelo,36,212133,0,"['Robinho', 'Mr. Saik']",2017-01-02,0.721,F#,0.00214,2.2e-06,94.807
2QrGCbW0ylj94JfkgLZFlA,Pa Ti,71,191295,1,"['Bad Bunny', 'Bryant Myers']",2017-01-02,0.76,C#,0.348,0.0,128.14
2afObm0i2REgynWWykm9ud,Luvstruck 2005 - Kumite's 10 Year Anniversary Remix - Mix Cut,0,312076,0,"['Valex', 'Kumite']",2017-01-02,0.567,A,4.34e-05,0.853,149.264
7tFrJ1JPTVmQKVU5XlGQdb,ยังคงคอย,53,241000,0,['Hers'],2017-01-02,0.784,D,0.124,0.000555,91.998
3JfGUpclRKRkhp4QdqHckz,La Mejor de Todas,56,208631,0,['La Repandilla'],2017-01-02,0.718,C,0.402,0.0,71.831
6MxvEx7r6RccktcQwogIQr,Toca em Mim de Novo,52,270561,0,['Isadora Pompeo'],2017-01-02,0.575,D,0.512,0.0,141.998
1M92HoaUA7Nxa6CPXFgPFY,Ride It (ANR137),1,77637,0,"['Borgeous', 'Rvssian', 'M.R.I.', 'Sean Paul']",2017-01-03,0.659,A#,0.187,0.00495,130.065
0IsFYNouGBYjAfShnXxifW,Don't Make Me Wait (ANR137),0,106909,0,['Sunnery James & Ryan Marciano'],2017-01-03,0.52,G,0.0528,2.1e-05,125.747
3WIFOv4qdhDVszDii8fxkJ,Believer (ANR137),2,52846,0,"['Major Lazer', 'Showtek']",2017-01-03,0.572,C#,0.0404,0.00679,144.912
0fSzrlWV1iZRLXn9Wg02kJ,Disfunctions,0,401171,0,['Dr Cyanide'],2017-01-03,0.742,A#,0.00387,0.91,129.978
0x50cQ1pZeV4xl737GhKBk,Last Goodbye,53,283800,0,['AKMU'],2017-01-03,0.665,C,0.146,0.0,116.995
6veJhyDOfGdClSnu8VXCeG,Mystery Repeats (ANR137) - De Hofnar Remix,1,63250,0,"['Pete Philly & Perquisite', 'De Hofnar']",2017-01-03,0.76,A,0.0359,0.000712,121.833
5MVK9Up4ORQdmOdBuk0MIy,Porady Na Zdrady [Dreszcze],50,210663,0,['Ania Dabrowska'],2017-01-03,0.71,G,0.251,1.51e-06,97.989
1mHsOgSd44OONDlNySgeQF,Until All Your Dreams Come True - J.D. Wood Dance Mix,40,328702,0,['Nina'],2017-01-03,0.63,F,0.0327,0.241,145.067
46KSaseSu0385qiZtWwSdN,I Just Wanna Know (ANR137),0,60943,0,['Mike Hawkins'],2017-01-03,0.582,D#,0.0111,6.02e-06,125.988
4gQ7klsHw7A9GevEx6Hvtx,Beautiful Life (ANR137),5,72500,0,"['Lost Frequencies', 'Sandro Cavazza']",2017-01-03,0.661,D,0.0266,0.00243,120.031
6Nupl2D8pQllNV4dwE3UKx,Not Missin U (feat. Dria) (ANR137),1,151871,0,"['Monn', 'Dria']",2017-01-03,0.657,C#,0.0105,0.00551,126.008
2L34jIwrtDu3IPFE0aA7MO,Make Me Feel (ANR137),0,122062,0,"['Cedric Gervais', 'Willy Monfret']",2017-01-03,0.704,B,0.00813,0.632,126.016
0peIw6rTDNJ26C5bk62V8w,Great Spirit (ANR137),5,38250,0,"['Armin van Buuren', 'Vini Vici', 'Hilight Tribe']",2017-01-03,0.675,G#,0.00486,0.525,103.658
6jRTRURQBFnYifhTVLxwrp,What Is Love 2016 (ANR137) - Mike Mago Remix,7,49984,0,"['Lost Frequencies', 'Mike Mago']",2017-01-03,0.645,C#,0.0098,0.000186,124.14
5BLH0517T5RoEFs1Mljo4H,Will Last Forever,53,264679,0,['AKMU'],2017-01-03,0.553,B,0.564,0.0,141.552
47pjknLrlBxny1ilcmTUv5,Self-search after ten years ~ Eve of singularity ~,1,300000,0,"['Charm Strawberryfields w / M.', 'IA']",2017-01-04,0.705,E,0.521,0.0,120.005
3UM15EeyHsRCbbIym5bmIt,Di Senayan,44,215625,0,['Ardhito Pramono'],2017-01-04,0.433,C,0.649,0.73,127.639
0jTyGTwbXEbmhBIZgyfd3m,Versace On The Floor,61,138202,0,['Joseph Vincent'],2017-01-04,0.536,G,0.89,0.0,175.734
2cfMsmkPhzw58SX24LD95m,The Bitterlove,44,207932,0,['Ardhito Pramono'],2017-01-04,0.619,C,0.713,0.000704,149.14
6bdpj89aYEBjhpsenXAsmO,Enna Sona,65,213632,0,"['A.R. Rahman', 'Arijit Singh']",2017-01-04,0.717,G,0.635,1.43e-06,100.026
6fatMybX8VmHUpaxVcXzrz,Tu Sicaria,68,146945,0,"['Ms Nina', 'Beauty Brain']",2017-01-04,0.752,C,0.0527,0.000242,97.993
4SrpTN0907m7OT60sYI9GS,What Do You Feel About Me,51,207911,0,['Ardhito Pramono'],2017-01-04,0.313,F#,0.938,2.53e-05,136.096
1t0ZWTC7tBk8mQzBzSu1HH,The Sun,45,221596,0,['Ardhito Pramono'],2017-01-04,0.413,G,0.924,1.39e-05,137.683
7FepIGeZWsDmqewuMONclB,Pag-Ibig Na Kaya,48,261802,0,"['Christian Bautista', 'Rachelle Ann Go']",2017-01-04,0.572,F,0.312,0.0,82.843
1Wf5q34m4hTnAxCljiAonb,"Enna Sona (From ""OK Jaanu"")",53,213632,0,"['A.R. Rahman', 'Arijit Singh']",2017-01-04,0.717,G,0.637,1.43e-06,100.021
5TnJlxhUdYMMApiS5Cunja,The Year in Gaming 2016,0,230002,0,"['Mega Ran', 'K-Murdock']",2017-01-04,0.649,C#,0.0801,0.0,87.454
7a77VY7mjvK6EiaBeOosmk,Ok Jaanu Title Track,48,206250,0,"['A.R. Rahman', 'Srinidhi Venkatesh']",2017-01-04,0.598,A,0.0284,5.84e-06,159.977
0Dfctnkk9xIikDKJ06uwzo,She's So Nice,68,163493,1,['Pink Guy'],2017-01-04,0.828,F#,0.599,0.0,86.339
7Ck2si1vtgdPXdKGtWGGXr,"The Humma Song (From ""OK Jaanu"")",51,179658,0,"['A.R. Rahman', 'Badshah', 'Tanishk Bagchi', 'Shashaa Tirupati', 'Jubin Nautiyal']",2017-01-04,0.721,C,0.0115,0.000137,130.491
58erMXiJBLy1URLSXguVNw,Origo,39,203889,0,['Pápai Joci'],2017-01-04,0.596,A,0.479,0.0,107.862
7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,62,179658,0,"['A.R. Rahman', 'Badshah', 'Tanishk Bagchi', 'Shashaa Tirupati', 'Jubin Nautiyal']",2017-01-04,0.721,C,0.0115,0.000137,130.491
1KaqZBi3XlXb9V1M0gSYqg,A State Of Trance (ASOT 797) - Winners 'A State Of Trance Year Mix 2016' Contest,2,55652,0,['Armin van Buuren'],2017-01-05,0.51,C#,0.001,0.000336,137.95
2EsV2woYoPH7qp19tZOtSQ,"Satiksimies, tiksimies",26,227764,0,"[""Astro'n'out""]",2017-01-05,0.707,B,0.052,0.000351,107.992
5i9on3V3H0bqfys76Nrve0,อ้าว (folk pop),38,239263,0,['Atom Chanakan'],2017-01-05,0.88,A,0.579,6.7e-06,105.007
4bW4OOp3AfqbF2654ItFBg,Margaritay,33,201921,0,['SUMAYA ANDINA'],2017-01-05,0.772,F#,0.421,8.11e-06,138.146
4Tkb7zsDmsawB7S5TpKQV1,Pehli Dafa,63,298771,0,"['Atif Aslam', 'Shiraz Uppal']",2017-01-06,0.679,E,0.844,3.34e-06,111.979
0fM3zrqfH433epM9bSW7nr,Mich hat ein Engel geküsst,51,227027,0,['Mickie Krause'],2017-01-06,0.529,A,0.109,0.0,133.128
7BKBUZq06s6AZt7k1PQBR3,Hai Yang Zhi Xin - A-Lin Version,44,175517,0,['A-Lin'],2017-01-06,0.422,A,0.56,0.0,89.756
0R2S3mk9B1b9tKv9uax9Rr,"Nb4 (From ""4 Blocks"")",53,247480,1,"['Hasan.K', 'Gringo']",2017-01-06,0.729,C#,0.318,1.74e-06,93.964
3eHYnUFpEZjnTQag1EVxHC,Take on the World,43,271307,0,['You Me At Six'],2017-01-06,0.559,D,0.157,4.28e-06,104.02
1jdQcYRLCrPCGECDTSQjv9,7 Years,0,297502,0,['The Hollow Triangles'],2017-01-06,0.67,A#,0.00596,0.211,174.02
03ubPHLMsWUfitxfT3P8P3,Something 2013 - Radio Edit,6,195999,0,"['Lasgo', 'Taylor Jones']",2017-01-06,0.468,D,0.00399,0.0,170.035
66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,62,261154,0,['Ed Sheeran'],2017-01-06,0.461,D,0.0232,1.14e-05,135.007
6m96zMB8BrLrpyT7NvApxB,無限的我 무한적아; LIMITLESS,60,247467,0,['NCT 127'],2017-01-06,0.614,F,0.00934,0.0,78.216
