id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo
6rup3MnFORKLyVwn10k2uO,Row Row Your Boat (Merrily),58,52250,0,"[""Children's Music""]",2015-01-01,0.818,A#,0.573,0.000667,102.248
4eanIaPbj0SBmvVHrym7E5,Draumahöll,21,166907,0,"['Lára Sóley', 'Stefán Örn Gunnlaugsson']",2015-01-01,0.34,A,0.96,2.12e-06,92.822
4quGalr9t5YguUgVuXsCJt,Tvær plánetur,23,308779,0,['Úlfur Úlfur'],2015-01-01,0.703,F#,0.089,0.0,140.052
2dC3kRI8ng4P9LOH9nhdTG,Dagný,23,199088,0,"['Elly Vilhjálms', 'Vilhjálmur Vilhjálmsson']",2015-01-01,0.276,G,0.667,0.0,105.327
0jLVhgKWMo0ygckGg50dBR,El R 15,44,183252,0,['Los Reales del Valle'],2015-01-01,0.788,C#,0.409,0.00326,122.529
318WVDtjykBxdXTq5nlg0G,Los Sabanales,44,265172,0,['La Banda Tropikal de Vallenar'],2015-01-01,0.787,B,0.159,1.6e-05,120.055
7tAsEaXdXgCiwUdBZ77Dwq,En un Largo Tour,43,262293,0,['Sol y Lluvia'],2015-01-01,0.638,B,0.296,1.09e-05,110.004
2lSQEYpE4SizYH6CjkN1SI,За спиной,39,251063,0,['Chestnyi'],2015-01-01,0.549,A,0.000109,0.0,75.959
1THQIMBDAqSqEueweFKWaX,Paloma Blanca,42,239537,0,['La Banda Tropikal de Vallenar'],2015-01-01,0.814,C,0.161,0.0,120.008
49SdPAp9ligptoAMfZHnYc,El Chofer,41,280218,0,['La Banda Tropikal de Vallenar'],2015-01-01,0.893,F#,0.137,1.45e-05,120.03
5lM4GgQIX6IHCC7WgNW8XW,La Guitarra y la Mujer,40,191890,0,['La Banda Tropikal de Vallenar'],2015-01-01,0.814,A,0.138,0.0,118.002
4RYtrtRgTV4BKdGJMgz5ez,Лям,36,276708,1,['Scriptonite'],2015-01-01,0.493,C#,0.273,0.0,108.417
6RBel04CNvcZhod6VBbvyn,Intro / Outro,42,73718,0,['Damn Whøre'],2015-01-01,0.424,G,0.522,0.000343,109.845
2tDGIy9y3uQ3nigCqoDtPB,N!Kto,41,197578,1,"['Kali', 'Peter Pann']",2015-01-01,0.788,C,0.101,0.0,127.967
2TOuMIc82Yw86sHBHBO3o3,El Buque Con Más Potencia / Balas Perdidas / Trigueñita Hermosa,39,278639,0,['Los Lobos del Sur'],2015-01-01,0.648,F,0.338,5.87e-06,145.092
4GAM0F9ueQR8p53VDtWLpY,Mi Adolescencia a los 40,39,261591,0,['Los Rancheros De Rio Maule'],2015-01-01,0.821,E,0.329,1.03e-05,144.915
4leiTvmTtzj64Xg0FanQtk,Un Lobo Está Llorando,39,265079,0,['Los Lobos del Sur'],2015-01-01,0.556,G,0.458,5.42e-06,148.056
4YTmr2nXzaS28UV5FnV9WT,Te Lavaste la Cara y el Mono No,39,166534,0,['Los Gatos Negros'],2015-01-01,0.619,C,0.163,0.0,149.732
2uQl5yUZ0rKuXV0DmndNsw,Primetime,47,260213,0,"['Majk Spirit', 'Maxo']",2015-01-01,0.451,A#,0.259,0.0,81.538
3zLTPuucd3e6TxZnu2dlVS,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",48,212067,0,"['Ludwig van Beethoven', 'Igor Levit']",2015-01-01,0.289,A,0.987,0.911,125.61
5ur9RiSxJhlGLcKDKOkRrC,X-Ray,35,157546,1,['PHARAOH'],2015-01-01,0.691,F,0.0308,0.0,111.961
3s6nfqfT6kyLBT10vs0M4l,A Dream Is a Wish Your Heart Makes,62,120547,0,['Lily James'],2015-01-01,0.274,E,0.948,1.45e-06,139.381
0iysGBLpSxYP6VhYs0u9D9,Каменные цветы,38,329802,0,"['Basta', 'Smoky Mo', 'Elena Vaenga']",2015-01-01,0.711,A,0.239,0.0,152.084
1OPybnSOwhul9YoFEh3VDz,Майами,38,213734,0,['Chestnyi'],2015-01-01,0.674,B,0.149,0.0,147.911
4eNvchiaWf4Glh0AT2exds,Akin Ka Na Lang - Himig Handog Pop Lovesongs 2014 Version,59,258877,0,['Morissette'],2015-01-01,0.508,G,0.153,8.6e-06,129.9
5uHqjLxdyG2W3inN52gRMs,平行線,45,298760,0,['Sayuri'],2015-01-01,0.386,G#,0.103,0.0141,191.035
0LfqLleNOUk9KFeemaPmzv,Išgama,30,204356,1,['Lilas ir Innomine'],2015-01-01,0.833,F#,0.352,1e-05,89.987
3RwQQ0PrqqFjgMYolcGrHw,Невеста,46,206270,0,['Egor Kreed'],2015-01-01,0.745,G#,0.00173,0.0,128.022
5CtFsq9BSDpBgMU6MeQ8ZS,This Is Why I Need You,47,224253,0,['Jesse Ruben'],2015-01-01,0.369,D#,0.819,0.00558,78.562
2fsu3fFwlrzjQUTNub04tD,На должном,39,204750,1,['Scriptonite'],2015-01-01,0.48,C#,0.11,0.000415,75.164
0Lb9qYqCmL2dwZJpnWq4Es,Sinterklaas Kapoentje,41,60360,0,['Sinterklaasliedjes'],2015-01-01,0.764,G,0.147,0.000392,119.957
1I1fprbi1SWCwwJFtP0EPS,La Pareja Ideal,46,277061,0,['Los Gatos Negros'],2015-01-01,0.652,C#,0.098,0.00174,143.905
34KfkPBdJjo9rsDIzsvEXg,Сны,39,240339,1,['Scriptonite'],2015-01-01,0.737,D#,0.328,0.0,128.902
0WqNbhOwWTIGI46F7CuayF,Smile,43,221331,1,['Youssoupha'],2015-01-01,0.605,A,0.444,0.0,162.506
7zDHoEN8loi7toH0FFIIqV,Amatér,32,249359,1,"['Kali', 'Peter Pann']",2015-01-01,0.662,C#,0.043,0.0,149.58
6eyb6TUYxL5QEcYcnjZsyw,Mať V P!Či Je Základ,32,181024,1,"['Kali', 'Peter Pann']",2015-01-01,0.75,C#,0.305,7.58e-06,109.391
6CQgWeGbbt08mAKPK9lty6,Jackpot,34,224348,1,"['Kali', 'Peter Pann']",2015-01-01,0.645,D#,0.262,0.0,92.13
7MeUwqOu6TMQvrgrevO3w6,Mýlia Sa,34,167746,1,"['Kali', 'Peter Pann']",2015-01-01,0.739,C,0.0286,3.7e-06,108.016
1lWninpSDUj08TjZB2vBJF,GeneracYa,36,239453,0,"['Majk Spirit', 'Ewa Farna']",2015-01-01,0.555,D,0.249,0.0,139.865
3pfD9cp1evigTGungCt8wP,Las Dos Camisas,46,245574,0,['La Banda Tropikal de Vallenar'],2015-01-01,0.908,C,0.194,1.88e-05,126.013
1coJ1H1FiEZG93naXkOsNF,Le perv,55,256000,0,['Carpenter Brut'],2015-01-01,0.537,F,1.06e-05,0.853,120.036
1P9oRiZJWnxe2pZmYUZ5eC,Это любовь,62,279250,1,['Scriptonite'],2015-01-01,0.358,C,0.325,0.356,139.945
7mwwTOMW8MykKKbiZC5QO5,Nenustosiu Sakęs,24,173140,1,['Lilas ir Innomine'],2015-01-01,0.462,D,0.728,6.28e-05,169.786
1lusH0zFDRV1ThaFYsUgfi,Affection,63,311000,1,['Cigarettes After Sex'],2015-01-01,0.403,G,0.5,0.889,89.966
0u4Vh6qpQTZbDC3K5zkgDl,Lo Que Pasa en la Noche - Remastered 2019,37,181563,0,['Mano Arriba'],2015-01-01,0.646,G,0.00261,0.0,150.031
0ABEVL7pgQLokhBcNJmozw,Worth It,47,185257,0,['Fifth Harmony'],2015-01-01,0.858,G#,0.0478,5.72e-05,99.984
706G1ILKX2NoHz2fZBWALH,Sunny Leone Mashup,40,196159,0,"['DJ Notorious', 'Lijo George', 'Aishwarya Nigam', 'Ankit Tiwari', 'Arko', 'Ikka', 'Kanika Kapoor', 'Mamta Sharma', 'Manj Musik', 'Meet Bros.', 'Neha Kakkar', 'Nindy Kaur', 'Pawni Pandey', 'Raghav Sachar', 'Shraddha Pandit']",2015-01-01,0.688,D,0.0761,1.49e-05,130.056
7xAdO0zdl7lGf0ecg4IGhQ,Fire N Gold,61,211573,0,['Bea Miller'],2015-01-01,0.539,F#,0.00463,0.0,143.987
6YPMRaVq2y2Q3dGCYnBJpi,River Flows in You,59,188762,0,['Massimo Viazzo'],2015-01-01,0.358,A,0.988,0.937,145.142
5bYxuqIOtzFwfT3hfQ1WHh,Doucement,52,200387,0,['Makassy'],2015-01-01,0.726,F,0.445,0.0,102.966
5DKXLtNjKsNFatiVUkRuwk,No A Co?,26,197093,1,"['Majk Spirit', 'Vec']",2015-01-01,0.692,C#,0.108,0.0,100.047
6z0FugLk3PX3uE9QpXqWoH,Притон,52,235750,1,['Scriptonite'],2015-01-01,0.613,D#,0.105,0.000844,130.11
3H49cfXiRznOzHEcphIr3j,Вечеринка,52,363250,1,['Scriptonite'],2015-01-01,0.304,A#,0.659,0.00987,83.076
0cZVqaOHjnTfm0TlOu3kxh,Tenue de motard 4,49,191150,1,['Djadja & Dinaz'],2015-01-01,0.772,F#,0.545,0.0,150.076
4owlXRrcTqLMCLSqRsuJys,Len Tak,27,371107,1,"['Majk Spirit', 'Ego', 'Ektor', 'Elpe']",2015-01-01,0.842,A,0.0848,0.0,117.005
5FxDkdOscR1mUQ3dxTlsdb,2X,20,239487,1,['Lilas ir Innomine'],2015-01-01,0.544,F#,0.11,0.0,91.972
7LXlnIYJALWeuuFTJFAxUN,Sampuss,28,253707,0,"['Majk Spirit', 'Anita Soul']",2015-01-01,0.52,F#,0.459,0.0,112.506
1SNpWHwM3h9XvG34EHg8kZ,Si Pudiera,50,293587,0,['Zacarias Ferreira'],2015-01-01,0.792,G#,0.511,0.000608,134.968
611V9qRw3BlBk0Sjc0aM8m,Gilus Kick'As,20,167210,1,"['Lilas ir Innomine', 'Karpiz']",2015-01-01,0.879,D,0.173,0.0,97.041
4pyBfghkoEsBZWZUojdq6t,Baby Marvake Maanegi,41,187542,0,['Raftaar'],2015-01-01,0.658,G,0.00132,0.0106,179.993
2Wc2tcQl7cPetPKeXH3GD3,East of Eden,63,186213,0,['Zella Day'],2015-01-01,0.598,C#,0.0355,9.66e-05,122.889
2K3TsCNBSv0UwFixqZPzVA,Om Namah Shivaya - Jap,41,44177,0,['Swapnil Bandodkar'],2015-01-01,0.307,D,0.944,0.0364,117.83
1VLFkadXeMb6Tw7YE0uBYI,Manpaatha,43,248982,0,['Shaan Rahman'],2015-01-01,0.175,G,0.00113,4.59e-05,83.435
1lxFHYRFBnRvwd1oU1O0Q6,La Noche No Es para Dormir,46,199495,0,['Mano Arriba'],2015-01-01,0.549,F#,0.126,0.0,100.054
3FVy3aVs0TFzLv6FEiLqC2,Dream 1 (before the wind blows it all away) - Pt. 1,62,153101,0,['Max Richter'],2015-01-01,0.214,F#,0.995,0.968,72.046
479HlIMoqsQiMr858eRAoV,Llamame Más Temprano,50,185438,0,['Mano Arriba'],2015-01-01,0.828,A#,0.162,0.0,100.014
13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,54,190560,0,"['Dua Lipa', 'BLACKPINK']",2015-01-01,0.675,G#,0.0557,0.0,99.986
1Ziy1HCiCBrqu3boxXPpoy,Hoy Acá en el Baile (Cara de Gitana) - Versión El Pepo,46,134217,0,['El Pepo'],2015-01-01,0.767,B,0.0331,0.0,95.948
0uIsmasmWBZNsl9yZFWURe,Poséidon,49,258186,1,['Damso'],2015-01-01,0.678,A,0.0794,0.0,115.977
3f9S7DDvDhsyINxe7FcZJe,Justo Que Te Vas,40,287227,0,['Ricardo Iorio'],2015-01-01,0.471,B,0.217,1.79e-05,93.969
0yBuYpVgx9dGlNwGeZ24lR,"Disco, Mia, Disco",19,149229,1,['Lilas ir Innomine'],2015-01-01,0.599,G,0.29,0.0,89.904
5B4zg0rwjizXYvlM4HeAcA,Mylimas Vyras Ir Sūnus,19,259697,0,['Sinickis'],2015-01-01,0.534,C,0.0604,2.31e-05,148.037
5GjxbFTZAMhrVfVrNrrwrG,Na Na Na Na,51,209730,0,['J Star'],2015-01-01,0.905,D#,0.376,1.44e-05,95.0
7qzYhkM16TRnsxSW16RJ3r,Luz,21,295960,0,['Malena Muyala'],2015-01-01,0.624,A#,0.731,0.147,99.931
2nDxu3tXYe7VUw3bN6HKn9,Admitelo,36,173138,0,['Mano Arriba'],2015-01-01,0.445,F,0.0811,0.0,200.834
4Oz9NAlujs00kYGL4WTUNw,Smile,53,201533,0,['R5'],2015-01-01,0.61,C#,0.00221,0.0,92.021
06RHS37mDLAKMaSaMx1uQ8,Yeh Jo Halka Halka Suroor Hai,43,1394443,0,['Nusrat Fateh Ali Khan'],2015-01-01,0.518,D#,0.391,0.0,138.068
1EF7vSunCwXpTF7dHw6cQQ,Better in Stereo,59,183493,0,['Cast - Liv and Maddie'],2015-01-01,0.416,C,0.0934,0.0,199.883
6bLsZ8CqJ51sfXEbivRzCy,The Keys,53,234908,0,['Talisco'],2015-01-01,0.378,A,0.0104,1.66e-05,149.083
130iZ5wrXIOAiEgvTJLXxX,Galbūt Aš Išprotėjau,26,249678,1,"['Lilas ir Innomine', 'Alice Way']",2015-01-01,0.604,G#,0.106,0.0283,89.829
5LMksxMFC85clccHYeR3V7,100%,20,208065,1,['Lilas ir Innomine'],2015-01-01,0.806,C,0.0823,0.0108,89.995
6PUQHDSNpF0UR4PLjNpNAW,Kur Tu? - Beissoul,20,197445,1,['Lilas ir Innomine'],2015-01-01,0.524,C,0.0905,7.93e-06,177.879
7rio1rSLsltqkZdmN9OzU1,Коньяк,41,141833,1,['Scriptonite'],2015-01-01,0.466,F,0.168,0.0,172.08
2POmFsH7iyLNv1hgUQDIQO,The World to Come,44,194747,0,['Fredrika Stahl'],2015-01-01,0.43,G,0.946,0.146,145.877
3WJiyBGJnuObHUHWPx0tSI,Psycho - Tie Geresni,23,221172,1,['Lilas ir Innomine'],2015-01-01,0.643,F,0.179,0.0,91.97
2jFgIsoW8LKqVcNoQ8pDpB,Sofðu vel,18,309615,0,['Úlfur Úlfur'],2015-01-01,0.611,A,0.0472,0.00194,166.062
0Rh8hYYYIVRXiw7poeHIWK,Húba Húba,16,195227,0,"['Memfismafían', 'Bragi Valdimar Skúlason', 'Páll Óskar']",2015-01-01,0.759,G,0.0361,0.0417,127.003
2ILHXpt71eq7mmUPhXONkL,Dansaðu vindur,20,190893,0,"['Björgvin Halldórsson', 'Eivør']",2015-01-01,0.242,D#,0.811,2.61e-06,81.248
2tLaDy4VA531i6a8Ddgu1h,Laikas Velniop,24,238524,1,['Lilas ir Innomine'],2015-01-01,0.746,C,0.279,1.36e-05,92.035
30jzPk4fnAlxKtEKsiz6bz,Ró,18,216549,0,['Úlfur Úlfur'],2015-01-01,0.648,F,0.102,0.0,155.595
4oMl57R7WTEvO5y1UcazNH,Förum hringinn,17,154767,0,['Ljótu hálfvitarnir'],2015-01-01,0.598,G,0.235,0.0,96.79
7fj743H82XVOX0TfaRhW2w,El Equivocado,41,164082,0,['Mano Arriba'],2015-01-01,0.735,B,0.0977,0.0,149.998
0Lr5OAcSMJZuk95DYcXuWM,Töfrateppi,18,300000,0,['Shades Of Reykjavik'],2015-01-01,0.564,D,0.000301,0.000115,139.932
2GPSZZWIWU3svek6ivk78M,Jaunas Ir Durnas,25,211667,1,['Lilas ir Innomine'],2015-01-01,0.698,A#,0.352,1.87e-05,93.004
7eOEK2hKRBYXB8jPnwV1lK,"Tu, Niekada",25,204173,1,['Lilas ir Innomine'],2015-01-01,0.825,A,0.296,0.000595,90.037
6UAUhHoQ4lqVS6ny5IguIm,Lapis Lazuli,18,209360,0,['Helgi Björnsson'],2015-01-01,0.753,G,0.787,0.00136,107.057
1RfgWwl9VdjsNktZOFXwTt,Ji Nuoga,25,239647,1,['Lilas ir Innomine'],2015-01-01,0.678,E,0.407,0.0,91.003
7oxnK2wg8qFv8EXyyxKDJ4,Roller Mobster,59,214351,0,['Carpenter Brut'],2015-01-01,0.423,G,5.37e-06,0.903,131.011
6nvXTYOmS7ES6BWuRASHHL,Танцуй сама,56,276750,1,['Scriptonite'],2015-01-01,0.676,A#,0.453,0.0,98.022
06SKekFZMdE8tj8eotQYL5,Við eigum samleið,16,139320,0,"['Elly Vilhjálms', 'Vilhjálmur Vilhjálmsson']",2015-01-01,0.85,A#,0.735,0.0,113.846
46p63yiLFDinbkVbIhY5oi,Superhitas,23,130038,1,['Lilas ir Innomine'],2015-01-01,0.89,E,0.0471,0.0126,91.957
56F4EjukC2NQnuxOog6RkE,Prostitutė,20,88455,1,['Lilas ir Innomine'],2015-01-01,0.629,F#,0.573,0.0,89.409
3M5Ynn33wPnPfXLVQEaxlO,Сука тащит нас на дно,45,410556,1,"['Scriptonite', 'Юрик Четверг', 'Truwer']",2015-01-01,0.603,F#,0.359,0.0,100.599
2X0iFqgmDYFSjrNaFp2W8c,Я не улыбаюсь,44,280470,1,"['Scriptonite', 'Юрик Четверг']",2015-01-01,0.782,C#,0.551,0.0,124.026
5ahvjrjn7ymaeaWKFZrsca,The Sun - Klingande Remix Radio Edit,57,210376,0,"['Parov Stelar', 'Graham Candy', 'Klingande']",2015-01-01,0.612,B,0.0935,0.355,124.928
27dx3EcWHKHs7wkr6z9RuE,Дома,43,212602,1,['Scriptonite'],2015-01-01,0.568,F#,0.0423,0.0,132.052
56cFF9dyxvqn5diVzH5dxh,Tancujj - Remix,27,218573,0,['Majk Spirit'],2015-01-01,0.778,C#,0.0615,0.0,102.953
5HgyUrWO9KnXQcFtX39bXB,Červená čiapočka,24,1226640,0,"['Mária Podhradská', 'Richard Čanaky', 'Spievankovo']",2015-01-01,0.625,D,0.708,0.0,84.093
0byrdW0YwTsmbEWsZY5VwM,Janko Hraško,24,1997347,0,"['Mária Podhradská', 'Richard Čanaky', 'Spievankovo']",2015-01-01,0.633,E,0.526,0.0,73.315
0uhaCspCpDFZ2y9KBwXUKU,Išėjimas - Oskaras,20,149922,1,['Lilas ir Innomine'],2015-01-01,0.502,C,0.143,0.000464,87.987
1ZsUMs72rZnmLV1KDMB08y,El Piropo,20,230504,0,"['Murder Cat', 'Da Luna']",2015-01-01,0.672,B,0.0374,0.0,81.004
2HRf7ipkK4ZdhDFuylD5NQ,Naktinis Taxi,21,210103,1,"['Lilas ir Innomine', 'Yga']",2015-01-01,0.819,B,0.139,0.0472,93.004
1eX4BlLTv1Ucgna3QaQsTS,"Jis, Ji Ir Tas",20,239418,1,['Lilas ir Innomine'],2015-01-01,0.487,C#,0.334,0.0,91.454
5Y7CCUdF87MwbmLllXplou,Anvil,58,212000,0,['Lorn'],2015-01-01,0.457,F#,0.385,0.877,99.967
3VS5dKjRscNBvya5K60pfB,La Chaloupee (2013 - Remaster),0,322773,0,['Miles Davis'],2015-01-01,0.578,G,0.662,0.00748,78.986
5VYBergVrUDcb8QyEg70cF,Keep on Loving You,60,233011,0,['Cigarettes After Sex'],2015-01-01,0.456,D,0.533,0.96,73.457
1aU0WiJ8nngu1CBgqP7ZIX,Rytinė Kava - Ewex,23,230677,1,['Lilas ir Innomine'],2015-01-01,0.666,A,0.36,0.000232,93.04
0a9NQWBo1bKjIrHaH5wicp,Maria da Vila Matilde,47,224616,0,['Elza Soares'],2015-01-01,0.622,C,0.178,0.0,152.374
2rNoqRmOQfxAgJQQ0W70JH,דרך השלום,42,230351,0,['Peer Tasi'],2015-01-01,0.697,F,0.351,0.0,99.984
43QrhA7qOr9gQ3QnIuCqMW,"Te amo, para siempre",49,232182,0,['Noche de Brujas'],2015-01-01,0.728,A,0.0494,0.0,105.032
3UTDnB2gbWyEsUBnTec3iq,Libre,35,184640,0,['Amén'],2015-01-01,0.612,A,0.215,0.0,99.992
4m93vYRlOax2Vbbl2fXJnW,Como me duele saber,36,260213,0,['Alicia Delgado'],2015-01-01,0.505,C#,0.319,3.29e-06,136.612
3busHN4nIqu51YuJBedO2W,Soy nave sin rumbo,37,245213,0,['Alicia Delgado'],2015-01-01,0.527,G,0.428,0.0,135.802
0K1M6vTh1VvhwtGgQj3uNq,Heart Made Up On You,52,179680,0,['R5'],2015-01-01,0.749,F,0.0155,0.0,118.936
3GZjHJsJbWpxKDxka8WQ2x,Quiero que seas mi estrella,37,331968,0,['La Única Tropical'],2015-01-01,0.639,G,0.271,1.25e-06,125.988
4suPwiW1TqtVs6eKFneIDp,Dios mío por qué,38,267280,0,['Alicia Delgado'],2015-01-01,0.54,B,0.437,0.0,136.911
6i1F5QTSueIXqY0lkmkjEo,Dónde está tu dinero,38,270000,0,['Alicia Delgado'],2015-01-01,0.558,E,0.532,0.0,162.478
3SjZw2W8SoMqOkt9VXBmbh,Perdón,39,225288,0,['La Única Tropical'],2015-01-01,0.657,C,0.442,0.00174,100.002
6no0vJuRib11laDwmvxwh2,A escondidas te veré,35,232560,0,['Alicia Delgado'],2015-01-01,0.447,G#,0.351,0.0,138.472
0X8Yg8nqUzJyrhAHlMBVHn,Pensaba casarme contigo,39,303880,0,['Alicia Delgado'],2015-01-01,0.504,C#,0.3,1.71e-06,139.416
7LyU5SjuX64BE105YLUtMC,Tu nombre,41,263952,0,['La Única Tropical'],2015-01-01,0.652,F,0.145,0.00244,108.024
65VRWF91A0eL7HX1VaYUwM,Terco corazón,42,221533,0,['Alicia Delgado'],2015-01-01,0.467,C,0.363,0.0,141.266
5EMjx5ziUTeOY32D8Hv2RB,Me enamoré y qué,43,171840,0,['Maricarmen Marin'],2015-01-01,0.698,G,0.329,4.2e-05,90.014
1LA0tTwlmktBdHoUnqNGLt,Se me ha perdido un corazón,43,287952,0,['La Única Tropical'],2015-01-01,0.67,G,0.234,0.000991,95.927
1pXoQuXPGiRe2MDjsW8EM6,Amor Ilegal,43,319968,0,['La Única Tropical'],2015-01-01,0.725,A,0.482,0.0163,124.022
0jrkOsvXY375GNXDoeu5d5,Tu poeta,45,242640,0,['La Única Tropical'],2015-01-01,0.605,B,0.248,2.43e-06,125.977
6Xn3UmqtjyPZbIhB1iYJ3q,Destrozaste mi alma,45,301296,0,['La Única Tropical'],2015-01-01,0.608,B,0.263,0.0,125.987
1OVkTwhR0LISMQcZkAqHsg,Te burlaste de mi,46,277296,0,['La Única Tropical'],2015-01-01,0.689,C#,0.366,0.000274,126.014
7CeFYIBJmyMZ18XSJdEpES,Tal Vez Buscando,39,177613,0,['Amén'],2015-01-01,0.785,G,0.755,0.0,103.991
1Jey4PZnLWzViDxoFnNeI2,Quien eres tu,35,250632,0,['La Única Tropical'],2015-01-01,0.721,D#,0.178,0.0133,125.993
6ZKCcRjkXXUk67OfqS2fJT,Gdzie jest biały węgorz ? (Zejście),61,249036,0,['Cypis'],2015-01-01,0.956,A,0.364,0.0,120.771
4HMmUTOmcsl5ZdYI6bC3he,Decepcionada,34,265253,0,['Alicia Delgado'],2015-01-01,0.502,D,0.217,0.0,139.809
60EN9MGSSYe1idmxmlC2Mr,Con Lo Ojos Cerrados,43,278126,0,['La Pandilla del Rio Bravo'],2015-01-01,0.585,B,0.511,0.0,204.775
7HgeKwZvyIH453VVXXZX5C,A Year In The Life - 2003 Remastered Version,0,195493,0,['The Groundhogs'],2015-01-01,0.423,D,0.0205,0.00677,118.324
3dmmHOCTZHq2iFRMsfWAry,Isänmaa (feat. Diamo),33,238167,0,['Jupus'],2015-01-01,0.59,D,0.365,0.0,179.856
10qbHF920zH5K8C8IcE5AL,Turbo Killer,60,208973,0,['Carpenter Brut'],2015-01-01,0.312,F,6.72e-05,0.076,147.162
13ImTLmlGKfz1orXjFtTuR,Бумдиггибай,41,201824,0,['Potap & Nastya'],2015-01-01,0.681,G#,0.604,0.0,186.161
1pDh1lZXHpCmlu31zaKxRn,Спи собі сама - Live,27,296000,0,['Андрій Хливнюк'],2015-01-01,0.333,D,0.0248,8.99e-06,134.807
