id,name,popularity,duration_ms,explicit,artists,release_date,danceability,key,acousticness,instrumentalness,tempo
2mqP3OuzTBX6QNkmYN43dc,Mahal,35,457120,0,['Meggi Z'],2008-01-01,0.595,D,0.365,0.00389,139.167
3zhLYl0tIzHUx6UxD1KP0C,Para Impresionarte,61,219373,0,['El Coyote Y Su Banda Tierra Santa'],2008-01-01,0.686,G#,0.602,0.0,137.084
6PbbrFGEKPwdIUXqQpvw6I,Trully Kawan,39,203918,0,['Steven & Coconuttreez'],2008-01-01,0.856,G,0.225,0.0,130.003
3Ds2UjwYNyRuqwR3mwKLEB,Membebaniku,40,263347,0,['Peterpan'],2008-01-01,0.619,G,0.392,0.137,139.975
5zivgpK3h9Zs8sZQ0RK1e3,Ma Yhemmak,31,275177,0,['Yara'],2008-01-01,0.672,D,0.159,0.0,139.869
6yl1gnJWeVOio73J9Ij3Mo,El Bazucazo,63,219360,0,['El Tigrillo Palma'],2008-01-01,0.772,F,0.408,2.02e-06,114.339
4mU1bmgwMCZPCg6W0LJ6FO,Yearning,0,215893,0,"['Capt. John Handy', ""Capt John Handy's New Orleans Four""]",2008-01-01,0.644,C#,0.966,0.535,90.799
5EneXciibnROQhU7EFKfmx,Iisa Pa Lamang,40,290413,0,['Lani Misalucha'],2008-01-01,0.395,D#,0.916,2.31e-06,76.752
2sPhGwIrHw3KmHPX6OlzQb,Mi Mayor Anhelo - Balada,57,209787,0,['Banda MS de Sergio Lizárraga'],2008-01-01,0.593,F,0.328,0.00059,149.931
2susnsWoTQw1QXOfqQ0Pui,Chocolate High,47,316067,0,"['India.Arie', 'Musiq Soulchild']",2008-01-01,0.451,G#,0.227,0.0,166.935
3CUKa0aa5e8xijX4rAINyy,El 24,64,154293,0,['El Tigrillo Palma'],2008-01-01,0.732,F,0.716,0.0,111.649
48SAHpItleqbcc4Kar7eIG,Cuando Mueres Por Alguien,55,236693,0,['Erik Rubin'],2008-01-01,0.681,E,0.0427,0.0151,112.932
1SBT9y9gRZPALvt2mtTQ6L,La Más Deseada,56,176787,0,['Valentín Elizalde'],2008-01-01,0.648,C,0.375,0.000135,165.369
